date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:44:37	82132/82132	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:35%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/?add-to-cart=1022	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/indexcf6e.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/)
21:44:37	513898/513898	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:48:07%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock3.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock3.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:38	82132/82132	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:35%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/?add-to-cart=1016	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/index6878.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/)
21:44:38	3292/3292	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:48:07%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock3-100x100.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock3-100x100.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:38	82132/82132	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:36%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/?add-to-cart=263	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/index3b65.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/)
21:44:38	82132/82132	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:36%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/indexd9a5.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/kundo/)
21:44:38	5537/5537	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a043615988259e5c5ffeef8b9ba673b%22	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/feed/	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/feed/index.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:39	97355/97355	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:36%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=243	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/index2b08.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:39	597861/597861	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:48:13%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock4.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock4.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:39	3737/3737	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:48:13%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock4-100x100.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock4-100x100.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:39	96115/96115	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:37%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=263	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/index3b65.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:39	587829/587829	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:48:19%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock5.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock5.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:39	4303/4303	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:48:20%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock5-100x100.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock5-100x100.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:40	96104/96104	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:38%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=228	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/index8d26.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:40	174651/174651	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:47:52%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:40	96091/96091	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:38%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=1051	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/indexac96.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:40	30311/30311	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:47:52%20GMT	https://tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock-600x600.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/5-Tube-Grandfather-Clock-600x600.jpg	(from https://tn24h.com/product/5-tube-grandfather-clock-project/)
21:44:43	96087/96087	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:38%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=1045	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/index678f.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:43	96104/96104	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:39%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=1027	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/index9bbc.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:44	96106/96106	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:39%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=1016	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/index6878.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:44	96097/96097	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:39%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=1022	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/indexcf6e.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:44	96083/96083	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:42%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/indexd9a5.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/large-anniversary/)
21:44:44	2188/2188	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a043615988259e5c5ffeef8b9ba673b%22	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/feed/	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/feed/index.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:45	1728/1728	---M--	200	added ('OK')	application/json	date:Tue,%2004%20May%202021%2014:44:43%20GMT	https://tn24h.com/wp-json/wp/v2/product/341	B:/project/tn24h/tn24h/tn24h.com/wp-json/wp/v2/product/341.json	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:45	86859/86859	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:43%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=220	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/index63f7.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:46	86849/86849	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:43%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=1051	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/indexac96.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:46	86845/86845	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:44%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=1045	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/index678f.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:46	2532/2532	---M--	200	added ('OK')	application/json	date:Tue,%2004%20May%202021%2014:44:44%20GMT	https://tn24h.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftn24h.com%2Fproduct%2Fantique-3-holes-kienzle-grandmother-clock%2F	B:/project/tn24h/tn24h/tn24h.com/wp-json/oembed/1.0/embed38c7.json	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:46	86862/86862	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:44%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=1027	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/index9bbc.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:47	86864/86864	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:45%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=1016	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/index6878.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:47	86855/86855	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:45%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=1022	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/indexcf6e.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:47	2645/2645	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20May%202021%2014:44:45%20GMT	https://tn24h.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftn24h.com%2Fproduct%2Fantique-3-holes-kienzle-grandmother-clock%2F&format=xml	B:/project/tn24h/tn24h/tn24h.com/wp-json/oembed/1.0/embed2c91	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:47	86873/86873	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:45%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=263	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/index3b65.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:48	86841/86841	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:45%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/others/indexd9a5.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/others/)
21:44:50	82140/82140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:46%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/?add-to-cart=1051	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/indexac96.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
21:44:51	82140/82140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:46%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/?add-to-cart=1045	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/index678f.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
21:44:51	387208/387208	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:40:56%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock2.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock2.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:51	2831/2831	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:40:57%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock2-100x100.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock2-100x100.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:51	1079/1079	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a043615988259e5c5ffeef8b9ba673b%22	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/feed/	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/feed/index.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
21:44:51	396087/396087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:42:05%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock6.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock6.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:51	2444/2444	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:42:07%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock6-100x100.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock6-100x100.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:51	82140/82140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:49%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/?add-to-cart=1027	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/index9bbc.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
21:44:52	3519/3519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:41:56%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock5-100x100.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock5-100x100.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:52	567562/567562	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:41:55%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock5.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock5.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:52	82140/82140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:50%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/?add-to-cart=1022	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/indexcf6e.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
21:44:52	417293/417293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:41:47%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock4.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock4.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:52	2404/2404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:41:48%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock4-100x100.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock4-100x100.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:53	82140/82140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:50%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/?add-to-cart=1016	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/index6878.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
21:44:53	236835/236835	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:40:49%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:53	22871/22871	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Apr%202021%2005:40:51%20GMT	https://tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock-600x600.jpg	B:/project/tn24h/tn24h/tn24h.com/wp-content/uploads/2021/04/Antique-3-Holes-Grandmother-Clock-600x600.jpg	(from https://tn24h.com/product/antique-3-holes-kienzle-grandmother-clock/)
21:44:55	82140/82140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:51%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/?add-to-cart=263	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/index3b65.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
21:44:56	82140/82140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20May%202021%2014:44:52%20GMT	https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/?add-to-cart=248	B:/project/tn24h/tn24h/tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/indexd9a5.html	(from https://tn24h.com/product-category/all-clocks/anniversary-clocks/schatz/)
